recordIdentifier,subjectID
oai:dash.harvard.edu:1/8588391,Berson
oai:dash.harvard.edu:1/8588391,Einstein
oai:dash.harvard.edu:1/8588391,Heidegger
oai:dash.harvard.edu:1/8588391,time
oai:dash.harvard.edu:1/8588391,science
oai:dash.harvard.edu:1/8588391,Poincare
oai:dash.harvard.edu:1/8588409,Einstein
oai:dash.harvard.edu:1/8588409,Bergson
oai:dash.harvard.edu:1/8588409,Heidegger
oai:dash.harvard.edu:1/8588409,science
oai:dash.harvard.edu:1/8588409,time
oai:dash.harvard.edu:1/8514994,ab initio calculations
oai:dash.harvard.edu:1/8514994,density functional theory
oai:dash.harvard.edu:1/8514994,electronic structure
oai:dash.harvard.edu:1/8514994,excitons
oai:dash.harvard.edu:1/8514994,fluorescence
oai:dash.harvard.edu:1/8514994,organic compounds
oai:dash.harvard.edu:1/8523994,archaeological remote sensing
oai:dash.harvard.edu:1/8523994,Near Eastern archaeology
oai:dash.harvard.edu:1/8523994,regional survey
oai:dash.harvard.edu:1/8523994,human exchange network
oai:dash.harvard.edu:1/8523994,settlement network
oai:dash.harvard.edu:1/8641796,biological physics
oai:dash.harvard.edu:1/8641796,soft condensed matter
oai:dash.harvard.edu:1/8641796,optics
oai:dash.harvard.edu:1/8641796,biomolecules
oai:dash.harvard.edu:1/8641796,quantum physics
oai:dash.harvard.edu:1/8519264,chemistry
oai:dash.harvard.edu:1/8519264,graphical processing units
oai:dash.harvard.edu:1/8519264,quantum calculations
oai:dash.harvard.edu:1/8523993,Adelges tsugae
oai:dash.harvard.edu:1/8523993,eastern hemlock
oai:dash.harvard.edu:1/8523993,foundation species
oai:dash.harvard.edu:1/8523993,invasive species
oai:dash.harvard.edu:1/8523993,Massachusetts
oai:dash.harvard.edu:1/8523993,hemlock woolly adelgid
oai:dash.harvard.edu:1/8523993,microclimate
oai:dash.harvard.edu:1/8523993,New England
oai:dash.harvard.edu:1/8523993,Tsuga canadensis
oai:dash.harvard.edu:1/11726236,Biology
oai:dash.harvard.edu:1/11726236,Anatomy and Physiology
oai:dash.harvard.edu:1/11726236,Physiological Processes
oai:dash.harvard.edu:1/11726236,Neuroscience
oai:dash.harvard.edu:1/11726236,Cognitive Neuroscience
oai:dash.harvard.edu:1/11726236,Medicine
oai:dash.harvard.edu:1/11726236,Mental Health
oai:dash.harvard.edu:1/11726236,Psychology
oai:dash.harvard.edu:1/11726236,Cognitive Psychology
oai:dash.harvard.edu:1/11726236,Social and Behavioral Sciences
oai:dash.harvard.edu:1/11726249,Biology
oai:dash.harvard.edu:1/11726249,Ecology
oai:dash.harvard.edu:1/11726249,Community Ecology
oai:dash.harvard.edu:1/11726249,Evolutionary Biology
oai:dash.harvard.edu:1/11726249,Evolutionary Processes
oai:dash.harvard.edu:1/11726249,Plant Science
oai:dash.harvard.edu:1/11726249,Plants
oai:dash.harvard.edu:1/11726249,Zoology
oai:dash.harvard.edu:1/11350526,Biology
oai:dash.harvard.edu:1/11350526,Evolutionary Biology
oai:dash.harvard.edu:1/11350526,Evolutionary Processes
oai:dash.harvard.edu:1/11350526,Organismal Evolution
oai:dash.harvard.edu:1/11350526,Population Genetics
oai:dash.harvard.edu:1/11350526,Genetics
oai:dash.harvard.edu:1/11350526,Genomics
oai:dash.harvard.edu:1/11248784,animals
oai:dash.harvard.edu:1/11248784,artificial intelligence
oai:dash.harvard.edu:1/11248784,automaton
oai:dash.harvard.edu:1/11248784,automation
oai:dash.harvard.edu:1/11248784,Caenorhabditis elegans
oai:dash.harvard.edu:1/11248784,factual databases
oai:dash.harvard.edu:1/11248784,genetic databases
oai:dash.harvard.edu:1/11248784,Drosophila melanogaster
oai:dash.harvard.edu:1/11248784,genetics
oai:dash.harvard.edu:1/11248784,genomics
oai:dash.harvard.edu:1/11248784,mice
oai:dash.harvard.edu:1/11248784,publications
oai:dash.harvard.edu:1/11248784,support vector machines
oai:dash.harvard.edu:1/8581102,social information
oai:dash.harvard.edu:1/8581102,eavesdropping
oai:dash.harvard.edu:1/8581102,information use
oai:dash.harvard.edu:1/8581102,animal conflict
oai:dash.harvard.edu:1/8581102,hawk-dove game
oai:dash.harvard.edu:1/8581102,population structure
oai:dash.harvard.edu:1/10498058,takeovers
oai:dash.harvard.edu:1/10498058,antitrusts
oai:dash.harvard.edu:1/10498058,efficient markets
oai:dash.harvard.edu:1/8737993,polyphenyl derivatives
oai:dash.harvard.edu:1/8737993,diastereoselective syntheses
oai:dash.harvard.edu:1/8737993,enantioselective syntheses
oai:dash.harvard.edu:1/8737993,cycloalkylphenyl derivatives
oai:dash.harvard.edu:1/8737994,cycloaddition reactions
oai:dash.harvard.edu:1/8737994,organocatalysis
oai:dash.harvard.edu:1/8737994,diastereoselective syntheses
oai:dash.harvard.edu:1/8737994,enantioselective syntheses
oai:dash.harvard.edu:1/8737994,"multi-membered O,S-heterocycles"
oai:dash.harvard.edu:1/8715742,embryonic stem cells
oai:dash.harvard.edu:1/8715742,gene targeting
oai:dash.harvard.edu:1/8715742,enhancer elements
oai:dash.harvard.edu:1/8715742,transcription
oai:dash.harvard.edu:1/8715742,gene regulatory networks
oai:dash.harvard.edu:1/8737996,workplace flexibility
oai:dash.harvard.edu:1/8737996,occupational choice
oai:dash.harvard.edu:1/8737996,compensating differentials
oai:dash.harvard.edu:1/8737996,careers
oai:dash.harvard.edu:1/8737996,professions
oai:dash.harvard.edu:1/8737996,gender
oai:dash.harvard.edu:1/8737996,family
oai:dash.harvard.edu:1/8739094,data mining
oai:dash.harvard.edu:1/8739094,knowledge discovery
oai:dash.harvard.edu:1/8739094,Vioxx
oai:dash.harvard.edu:1/8739094,myocardial infarction
oai:dash.harvard.edu:1/8739094,UMLS
oai:dash.harvard.edu:1/8739094,MetaMap
oai:dash.harvard.edu:1/8739095,high energy physics
oai:dash.harvard.edu:1/8720824,human computation
oai:dash.harvard.edu:1/8720824,crowdsourcing
oai:dash.harvard.edu:1/8720824,mechanical turk
oai:dash.harvard.edu:1/8720824,nutrition
oai:dash.harvard.edu:1/8720824,remote food photography
oai:dash.harvard.edu:1/8715719,humanitarian landmine clearance
oai:dash.harvard.edu:1/8715719,decision support
oai:dash.harvard.edu:1/8715719,visual support
oai:dash.harvard.edu:1/8715719,demining
oai:dash.harvard.edu:1/8667394,ability-based design
oai:dash.harvard.edu:1/8667394,inclusive design
oai:dash.harvard.edu:1/8667394,universal design
oai:dash.harvard.edu:1/8667394,universal usability
oai:dash.harvard.edu:1/8667394,design for all
oai:dash.harvard.edu:1/8667394,user interfaces for all
oai:dash.harvard.edu:1/8667394,computer access
oai:dash.harvard.edu:1/8667394,assistive technology
oai:dash.harvard.edu:1/8667394,adaptive user interfaces
oai:dash.harvard.edu:1/10612842,hybridity
oai:dash.harvard.edu:1/10612842,archaeology
oai:dash.harvard.edu:1/10612842,syncretism
oai:dash.harvard.edu:1/10612842,acculturation
oai:dash.harvard.edu:1/10612842,colonialism
oai:dash.harvard.edu:1/10612843,archaeology
oai:dash.harvard.edu:1/10612843,chronology
oai:dash.harvard.edu:1/10612843,colonialism
oai:dash.harvard.edu:1/10612843,classification
oai:dash.harvard.edu:1/10612844,archaeology
oai:dash.harvard.edu:1/10612844,colonialism
oai:dash.harvard.edu:1/10612844,resistance
oai:dash.harvard.edu:1/8687020,conflict archaeology
oai:dash.harvard.edu:1/8687020,Pueblo Revolt
oai:dash.harvard.edu:1/8687020,Spanish Reconquest
oai:dash.harvard.edu:1/8687020,New Mexico
oai:dash.harvard.edu:1/10610816,"archaeology, postcolonialism, theory"
oai:dash.harvard.edu:1/10612846,postcolonial theory
oai:dash.harvard.edu:1/10612846,hybridity
oai:dash.harvard.edu:1/10612846,cultural affiliation
oai:dash.harvard.edu:1/10612846,NAGPRA
oai:dash.harvard.edu:1/10612846,star quilts
oai:dash.harvard.edu:1/10612846,Lakota
oai:dash.harvard.edu:1/10605433,archaeology
oai:dash.harvard.edu:1/10605433,Jemez
oai:dash.harvard.edu:1/10605433,Pueblo Revolt
oai:dash.harvard.edu:1/8705900,capital
oai:dash.harvard.edu:1/8705900,investment
oai:dash.harvard.edu:1/8705900,capacity
oai:dash.harvard.edu:1/8705900,multinational firms
oai:dash.harvard.edu:1/8705900,international business
oai:dash.harvard.edu:1/8705900,capital budgeting
oai:dash.harvard.edu:1/8705900,fixed investment and inventory studies
oai:dash.harvard.edu:1/8705900,business taxes and subsidies including sales and value-added (VAT)
oai:dash.harvard.edu:1/8705900,fiscal policies and behavior of economic agents
oai:dash.harvard.edu:1/8705900,entrepreneurship
oai:dash.harvard.edu:1/8730679,genome-scale expression screen
oai:dash.harvard.edu:1/8730679,transcriptional regulator
oai:dash.harvard.edu:1/8730679,kidney
oai:dash.harvard.edu:1/8730679,mouse
oai:dash.harvard.edu:1/8784321,superconductivity
oai:dash.harvard.edu:1/10265438,RISC
oai:dash.harvard.edu:1/10265438,RNAi
oai:dash.harvard.edu:1/10265438,SID-1
oai:dash.harvard.edu:1/10265438,dsRNA channel
oai:dash.harvard.edu:1/10265439,transmembrane protein SID-1
oai:dash.harvard.edu:1/10265439,C-Elegans
oai:dash.harvard.edu:1/10265439,systemic RNAi
oai:dash.harvard.edu:1/10265439,interference
oai:dash.harvard.edu:1/10265439,cells
oai:dash.harvard.edu:1/10265439,dsRNA
oai:dash.harvard.edu:1/10265439,gene
oai:dash.harvard.edu:1/10265439,mechanisms
oai:dash.harvard.edu:1/10265439,transport
oai:dash.harvard.edu:1/10265439,plants
oai:dash.harvard.edu:1/8893763,electron microscopy
oai:dash.harvard.edu:1/8893763,random conical tilt
oai:dash.harvard.edu:1/8893763,orthogonal tilt reconstruction
oai:dash.harvard.edu:1/8893763,initial model
oai:dash.harvard.edu:1/8893763,missing cone
oai:dash.harvard.edu:1/8893763,single particle
oai:dash.harvard.edu:1/8810041,economics of gender
oai:dash.harvard.edu:1/8810041,non-labor discrimination
oai:dash.harvard.edu:1/8810041,time allocation and labor supply
oai:dash.harvard.edu:1/8810041,wage level and structure
oai:dash.harvard.edu:1/8810041,wage differentials
oai:dash.harvard.edu:1/8810041,professional labor markets
oai:dash.harvard.edu:1/8810041,occupational licensing
oai:dash.harvard.edu:1/9888893,animal behavior
oai:dash.harvard.edu:1/9888893,molecular biology
oai:dash.harvard.edu:1/9888893,neuroscience
oai:dash.harvard.edu:1/9888893,genomics
oai:dash.harvard.edu:1/9888893,genetics
oai:dash.harvard.edu:1/12491521,interseismic
oai:dash.harvard.edu:1/12491521,earthquake
oai:dash.harvard.edu:1/12491521,coseismic
oai:dash.harvard.edu:1/12491521,Japan
oai:dash.harvard.edu:1/8810547,musical communities
oai:dash.harvard.edu:1/8810547,Ethiopian music
oai:dash.harvard.edu:1/8810547,music and social bonding
oai:dash.harvard.edu:1/8810547,boundary studies
oai:dash.harvard.edu:1/8810547,community studies
oai:dash.harvard.edu:1/10060082,Chinese labor market
oai:dash.harvard.edu:1/10060082,supply and demand factors
oai:dash.harvard.edu:1/10060082,earnings dispersion
oai:dash.harvard.edu:1/10060082,occupation position
oai:dash.harvard.edu:1/10060082,cohort effect
oai:dash.harvard.edu:1/11130441,mutators
oai:dash.harvard.edu:1/11130441,asexual evolution
oai:dash.harvard.edu:1/11130441,evolution of mutation rates
oai:dash.harvard.edu:1/11130442,experimental evolution
oai:dash.harvard.edu:1/11130442,clonal interference
oai:dash.harvard.edu:1/11130442,adaptation
oai:dash.harvard.edu:1/11130442,asexual evolution
oai:dash.harvard.edu:1/8862128,superconductivity
oai:dash.harvard.edu:1/8822404,aggregation
oai:dash.harvard.edu:1/8822404,Aristotle
oai:dash.harvard.edu:1/8822404,Arroyo
oai:dash.harvard.edu:1/8822404,Bird-Pollan
oai:dash.harvard.edu:1/8822404,consequentialism
oai:dash.harvard.edu:1/8822404,Cummiskey
oai:dash.harvard.edu:1/8822404,Foot
oai:dash.harvard.edu:1/8822404,Geach
oai:dash.harvard.edu:1/8822404,Hegel
oai:dash.harvard.edu:1/8822404,intersubjectivity
oai:dash.harvard.edu:1/8822404,intrinsic value
oai:dash.harvard.edu:1/8822404,Kant
oai:dash.harvard.edu:1/8822404,Moland
oai:dash.harvard.edu:1/8822404,natural goodness
oai:dash.harvard.edu:1/8835477,amorphous state
oai:dash.harvard.edu:1/8835477,electrodes
oai:dash.harvard.edu:1/8835477,energy gap
oai:dash.harvard.edu:1/8835477,field emission
oai:dash.harvard.edu:1/8835477,ion beam effects
oai:dash.harvard.edu:1/8835477,nanostructured materials
oai:dash.harvard.edu:1/8835477,palladium alloys
oai:dash.harvard.edu:1/8835477,plastic deformation
oai:dash.harvard.edu:1/8835477,silicon alloys
oai:dash.harvard.edu:1/8835477,tunnelling
oai:dash.harvard.edu:1/8862127,atomic layer deposition
oai:dash.harvard.edu:1/8862127,biomembranes
oai:dash.harvard.edu:1/8862127,carbon nanotubes
oai:dash.harvard.edu:1/8862127,cellular biophysics
oai:dash.harvard.edu:1/8862127,chemical vapour deposition
oai:dash.harvard.edu:1/8862127,nanofabrication
oai:dash.harvard.edu:1/8862127,focused ion beam technology
oai:dash.harvard.edu:1/8916507,cognitive bias modification
oai:dash.harvard.edu:1/8916507,social phobia
oai:dash.harvard.edu:1/8916507,probe detection task
oai:dash.harvard.edu:1/8916507,attention bias
oai:dash.harvard.edu:1/8916507,attention training
oai:dash.harvard.edu:1/8916507,social anxiety
oai:dash.harvard.edu:1/8862147,false memory
oai:dash.harvard.edu:1/8862147,DRM paradigm
oai:dash.harvard.edu:1/8862147,alien abduction
oai:dash.harvard.edu:1/8862147,past lives
oai:dash.harvard.edu:1/8841744,circadian clock
oai:dash.harvard.edu:1/8841744,gene expression
oai:dash.harvard.edu:1/8841744,supercoiling
oai:dash.harvard.edu:1/8841744,cyanobacteria
oai:dash.harvard.edu:1/8886765,repressive coping
oai:dash.harvard.edu:1/8886765,PTSD
oai:dash.harvard.edu:1/8886765,resilience
oai:dash.harvard.edu:1/8886765,combat
oai:dash.harvard.edu:1/10454583,atomic layer deposition
oai:dash.harvard.edu:1/10454583,elemental semiconductors
oai:dash.harvard.edu:1/10454583,germanium
oai:dash.harvard.edu:1/10454583,hole mobility
oai:dash.harvard.edu:1/10454583,lanthanum compounds
oai:dash.harvard.edu:1/10454583,passivation
oai:dash.harvard.edu:1/10454583,MOSFET
oai:dash.harvard.edu:1/8909917,nucleus
oai:dash.harvard.edu:1/8909917,mitosis
oai:dash.harvard.edu:1/8909917,nuclear envelope
oai:dash.harvard.edu:1/8909917,reprogramming
oai:dash.harvard.edu:1/8909917,development
oai:dash.harvard.edu:1/8909917,Brg1
oai:dash.harvard.edu:1/8886763,Cu
oai:dash.harvard.edu:1/8886763,atomic layer deposition
oai:dash.harvard.edu:1/8886763,infrared spectroscopy
oai:dash.harvard.edu:1/8862126,cryogenics
oai:dash.harvard.edu:1/8862126,electron beam lithography
oai:dash.harvard.edu:1/8862126,nanolithography
oai:dash.harvard.edu:1/8862126,nanopatterning
oai:dash.harvard.edu:1/8862126,scanning electron microscopy
oai:dash.harvard.edu:1/8862126,sputter deposition
oai:dash.harvard.edu:1/8895185,nonplanar
oai:dash.harvard.edu:1/8895185,nanopatterning
oai:dash.harvard.edu:1/8895185,e-beam lithography
oai:dash.harvard.edu:1/8895185,ice lithography
oai:dash.harvard.edu:1/8895185,resists
oai:dash.harvard.edu:1/8873146,physical sciences
oai:dash.harvard.edu:1/8873146,optical physics
oai:dash.harvard.edu:1/8873146,theoretical physics
oai:dash.harvard.edu:1/8886699,atomic and molecular physics
oai:dash.harvard.edu:1/8886699,atom cooling methods
oai:dash.harvard.edu:1/9141129,electronics and devices
oai:dash.harvard.edu:1/9141129,semiconductor lasers
oai:dash.harvard.edu:1/9141129,optoelctronic devices
oai:dash.harvard.edu:1/9141129,laser diodes
oai:dash.harvard.edu:1/9141129,microcavity and microdisk lasers
oai:dash.harvard.edu:1/9141129,"optics, quantum optics, and lasers"
oai:dash.harvard.edu:1/9938753,human computation
oai:dash.harvard.edu:1/9938753,peer production
oai:dash.harvard.edu:1/9938753,mechanical Turk
oai:dash.harvard.edu:1/8896228,algorithms
oai:dash.harvard.edu:1/8896228,economics
oai:dash.harvard.edu:1/8896228,theory
oai:dash.harvard.edu:1/8896226,stochastic game
oai:dash.harvard.edu:1/8896226,folk theorem
oai:dash.harvard.edu:1/8896226,self-generation
oai:dash.harvard.edu:1/8896226,return-generation
oai:dash.harvard.edu:1/8896226,imperfect public monitoring
oai:dash.harvard.edu:1/8919557,collision energy relaxation
oai:dash.harvard.edu:1/8919557,hydrogen and oxygen
oai:dash.harvard.edu:1/8919557,Boltzmann kinetic equation
oai:dash.harvard.edu:1/8895184,relation of economics to social values
oai:dash.harvard.edu:1/8895184,history of economic thought
oai:dash.harvard.edu:1/8895184,cultural economics
oai:dash.harvard.edu:1/8895184,religion
oai:dash.harvard.edu:1/8895184,Adam Smith
oai:dash.harvard.edu:1/8951185,guiding neutral atoms
oai:dash.harvard.edu:1/8951185,matter-wave
oai:dash.harvard.edu:1/8951185,time-domain
oai:dash.harvard.edu:1/8951185,optics
oai:dash.harvard.edu:1/9748526,firm behaviour
oai:dash.harvard.edu:1/9748526,payout policy
oai:dash.harvard.edu:1/9748526,fiscal policies and behavior of economic agents
oai:dash.harvard.edu:1/9748526,business taxes and subsidies including sales and value-added (VAT)
oai:dash.harvard.edu:1/9748527,taxation and subsidies
oai:dash.harvard.edu:1/9748527,optimal taxation
oai:dash.harvard.edu:1/9748527,personal income and other nonbusiness taxes and subsidies
oai:dash.harvard.edu:1/9748527,tax evasion
oai:dash.harvard.edu:1/9748528,program evalutation
oai:dash.harvard.edu:1/9748528,treatment effects
oai:dash.harvard.edu:1/9748528,public economics
oai:dash.harvard.edu:1/9748528,taxation
oai:dash.harvard.edu:1/9748528,social insurance
oai:dash.harvard.edu:1/8919559,NGC 4490
oai:dash.harvard.edu:1/8919559,galaxies
oai:dash.harvard.edu:1/8919559,radio continuum
oai:dash.harvard.edu:1/8919559,stars
oai:dash.harvard.edu:1/8919559,supernovae
oai:dash.harvard.edu:1/8919559,SN 2008ax
oai:dash.harvard.edu:1/8919558,M 81
oai:dash.harvard.edu:1/8919558,individual galaxy clusters
oai:dash.harvard.edu:1/8919558,radio continuum
oai:dash.harvard.edu:1/8919558,stars
oai:dash.harvard.edu:1/8919558,supernovae
oai:dash.harvard.edu:1/8919558,SN 1993J
oai:dash.harvard.edu:1/8919558,interferometric
oai:dash.harvard.edu:1/8916390,PTSD
oai:dash.harvard.edu:1/8916390,sexual abuse
oai:dash.harvard.edu:1/8916390,risk factors
oai:dash.harvard.edu:1/8916390,resilience
oai:dash.harvard.edu:1/8916390,conceptual bracket creep
oai:dash.harvard.edu:1/8916390,criterion A
oai:dash.harvard.edu:1/8919527,algorithms
oai:dash.harvard.edu:1/8919527,design
oai:dash.harvard.edu:1/8919527,economics
oai:dash.harvard.edu:1/8919527,trust
oai:dash.harvard.edu:1/8919527,reputation
oai:dash.harvard.edu:1/8919527,mechanism design
oai:dash.harvard.edu:1/8919527,informativeness
oai:dash.harvard.edu:1/8919528,Pyronemataceae
oai:dash.harvard.edu:1/8919528,Pezizales
oai:dash.harvard.edu:1/8919528,morphology
oai:dash.harvard.edu:1/8919528,taxonomy
oai:dash.harvard.edu:1/8919555,pole cell-formation
oai:dash.harvard.edu:1/8919555,drosophila
oai:dash.harvard.edu:1/8919555,mechanisms
oai:dash.harvard.edu:1/8919555,induction
oai:dash.harvard.edu:1/8919555,plasm
oai:dash.harvard.edu:1/8919555,egg
oai:dash.harvard.edu:1/8923769,rotationally inelastic-collisions
oai:dash.harvard.edu:1/8923769,log-derivative method
oai:dash.harvard.edu:1/8923769,molecules
oai:dash.harvard.edu:1/8923769,parameters
oai:dash.harvard.edu:1/8923769,scattering
oai:dash.harvard.edu:1/8923769,states
oai:dash.harvard.edu:1/8951179,photonic crystal cavity
oai:dash.harvard.edu:1/8951179,room-temperature
